name,selected,shared.name,symbol,moduleColor,Abs.GS.flux.,MM.darkred,node_type,source
AN0403,false,AN0403,AN0403,darkgreen,0.07188496,0.3359327,Target,NA
AN0404,false,AN0404,AN0404,green,0.1211965,0.4201572,Target,NA
AN0405,false,AN0405,AN0405,darkred,0.4873263,0.6598571,Target,NA
AN0406,false,AN0406,AN0406,darkturquoise,0.2405224,-0.2013118,Target,NA
AN0407,false,AN0407,AN0407,brown,0.3440772,-0.2134605,Target,NA
AN0408,false,AN0408,AN0408,turquoise,0.2408762,0.05732737,Target,NA
AN0409,false,AN0409,AN0409,darkgreen,0.5141694,0.6290653,Target,NA
AN0410,false,AN0410,bimG,turquoise,0.528322,-0.5197945,Phosphatase,Son & Osmani 2009
AN0411,false,AN0411,sarA,green,0.1490764,0.04223899,Target,NA
AN0412,false,AN0412,AN0412,royalblue,0.09759845,0.4984834,Target,NA
AN0413,false,AN0413,AN0413,NA,NA,NA,NA,NA
AN0414,false,AN0414,AN0414,darkred,0.5952655,0.7897171,Target,NA
AN0416,false,AN0416,AN0416,darkgreen,0.2942453,0.3940178,Target,NA
AN0417,false,AN0417,sec61,darkorange,0.2147998,-0.5032457,Target,NA
AN0418,false,AN0418,ureA,blue,0.2916054,0.1548138,Target,NA
AN0419,false,AN0419,AN0419,darkturquoise,0.02002623,0.2642167,Target,NA
AN0420,false,AN0420,nudG,green,0.05066144,-0.07269498,Target,NA
AN0421,false,AN0421,mrd1,purple,0.2141416,-0.1748584,Target,NA
AN0422,false,AN0422,abaA,red,0.1458523,-0.3664064,Transcription factor,Extebeste et al. 2021
AN0423,false,AN0423,xyl1,blue,0.394437767,0.224134978,Target,NA
AN0424,false,AN0424,AN0424,darkorange,0.1043826,0.02212494,Target,NA
AN0427,false,AN0427,AN0427,darkturquoise,0.01157902,0.3562305,Target,NA
AN0428,false,AN0428,AN0428,darkturquoise,0.1352474,0.220341,Target,NA
AN0429,false,AN0429,TIM10,darkolivegreen,0.2149251,-0.4303813,Target,NA
AN0430,false,AN0430,AN0430,turquoise,0.3468826,-0.07807972,Target,NA
AN0432,false,AN0432,mcr1,turquoise,0.5813443,-0.5435932,Target,NA
AN0433,false,AN0433,AN0433,green,0.01586723,0.2185451,Target,NA
AN0434,false,AN0434,AN0434,steelblue,0.2950732,-0.423529,Target,NA
AN0435,false,AN0435,AN0435,royalblue,0.2287905,0.635936,Target,NA
AN0436,false,AN0436,AN0436,turquoise,0.1243087,0.009929792,Target,NA
AN0437,false,AN0437,AN0437,blue,0.1118806,0.08951925,Target,NA
AN0438,false,AN0438,AN0438,darkgreen,0.289583,0.2985056,Target,NA
AN0439,false,AN0439,AN0439,darkorange,0.007497906,-0.1887049,Target,NA
AN0440,false,AN0440,AN0440,brown,0.4452779,0.3058848,Target,NA
AN0441,false,AN0441,AN0441,darkred,0.367776,0.4106747,Target,NA
AN0442,false,AN0442,AN0442,blue,0.09855598,-0.05027507,Target,NA
AN0443,false,AN0443,AN0443,darkgreen,0.1285196,0.3821974,Target,NA
AN0444,false,AN0444,hulB,black,0.234422798,-0.18038183,Target,NA
AN0445,false,AN0445,AN0445,green,0.1027637,0.3273301,Target,NA
AN0446,false,AN0446,AN0446,darkgreen,0.304614,0.5744085,Target,NA
AN0447,false,AN0447,AN0447,turquoise,0.3974791,-0.2932337,Target,NA
AN0448,false,AN0448,AN0448,darkorange,0.04870432,-0.3068035,Target,NA
AN0449,false,AN0449,AN0449,blue,0.37431433,0.420565001,Target,NA
AN0450,false,AN0450,AN0450,brown,0.09439807,-0.04213065,Target,NA
AN0451,false,AN0451,AN0451,darkgreen,0.2277401,0.3885279,Target,NA
AN0452,false,AN0452,xgeA,darkgreen,0.05242454,0.2376374,Target,NA
AN0453,false,AN0453,pclA,blue,0.416557929,0.479547014,Target,NA
AN0454,false,AN0454,AN0454,turquoise,0.3965864,-0.18074,Target,NA
AN0456,false,AN0456,AN0456,blue,0.2682359,0.3036498,Target,NA
AN0457,false,AN0457,AN0457,darkorange,0.02014297,-0.0318485,Target,NA
AN0458,false,AN0458,AN0458,darkgreen,0.01875299,0.2116507,Target,NA
AN0459,false,AN0459,CYP578C1,greenyellow,0.1870372,0.221931,Target,NA
AN0460,false,AN0460,AN0460,skyblue,0.02502825,-0.06350084,Target,NA
AN0461,false,AN0461,AN0461,purple,0.00387838,0.05054501,Target,NA
AN0462,false,AN0462,secC,brown,0.00027135,-0.0643249,Target,NA
AN0463,false,AN0463,AN0463,blue,0.555936805,0.415348846,Target,NA
AN0464,false,AN0464,AN0464,black,0.016968634,-0.178689744,Phosphatase,Metallo-dependent phosphatase SUPERFAMILY SSF56300
AN0465,false,AN0465,AN0465,green,0.1119163,0.3585697,Target,NA
AN0466,false,AN0466,AN0466,darkgrey,0.3106321,-0.3745398,Target,NA
AN0467,false,AN0467,AN0467,turquoise,0.3174689,-0.1640358,Target,NA
AN0468,false,AN0468,AN0468,turquoise,0.3111329,-0.1841176,Target,NA
AN0469,false,AN0469,Pho87,blue,0.2285329,0.1027398,Target,NA
AN0470,false,AN0470,AN0470,saddlebrown,0.27591,-0.0283345,Target,NA
AN0471,false,AN0471,vcxA,turquoise,0.2124558,0.001896781,Target,NA
AN0472,false,AN0472,engA,darkturquoise,0.2314078,0.2326078,Target,NA
AN0473,false,AN0473,AN0473,paleturquoise,0.2645767,0.2416315,Target,NA
AN0474,false,AN0474,AN0474,black,0.224110706,-0.484037053,Target,NA
AN0475,false,AN0475,AN0475,purple,0.2704067,0.4091346,Target,NA
AN0476,false,AN0476,AN0476,green,0.01684458,0.07093982,Target,NA
AN0477,false,AN0477,AN0477,turquoise,0.1101589,0.2034424,Target,NA
AN0479,false,AN0479,bglO,NA,NA,NA,NA,NA
AN0480,false,AN0480,AN0480,darkgreen,0.04230308,0.4037362,Target,NA
AN0481,false,AN0481,AN0481,blue,0.426033583,0.486706345,Target,NA
AN0482,false,AN0482,AN0482,greenyellow,0.08142284,0.3118308,Target,NA
AN0483,false,AN0483,AN0483,darkgrey,0.4274256,-0.5094669,Target,NA
AN0484,false,AN0484,AN0484,greenyellow,0.4400551,0.4279892,Target,NA
AN0485,false,AN0485,AN0485,brown,0.3491331,0.1841822,Target,NA
AN0486,false,AN0486,AN0486,brown,0.1387799,-0.02647286,Transcription factor,Extebeste et al. 2021
AN0487,false,AN0487,AN0487,blue,0.2708198,0.3712368,Target,NA
AN0489,false,AN0489,AN0489,NA,NA,NA,NA,NA
AN0490,false,AN0490,AN0490,green,0.02145947,0.06878759,Target,NA
AN0492,false,AN0492,AN0492,NA,NA,NA,NA,NA
AN0493,false,AN0493,AN0493,turquoise,0.2732538,-0.2865819,Target,NA
AN0494,false,AN0494,cbhB,darkgreen,0.1861879,0.285218,Target,NA
AN0495,false,AN0495,AN0495,darkorange,0.01088118,-0.326731,Target,NA
AN0497,false,AN0497,AN0497,NA,NA,NA,NA,NA
AN0498,false,AN0498,AN0498,turquoise,0.03819992,0.2857968,Target,NA
AN0499,false,AN0499,AN0499,NA,NA,NA,NA,NA
AN0500,false,AN0500,AN0500,NA,NA,NA,NA,NA
AN0501,false,AN0501,AN0501,NA,NA,NA,NA,NA
AN0502,false,AN0502,AN0502,purple,0.08538281,0.1544005,Target,NA
AN0504,false,AN0504,sitA,black,0.019171618,-0.196117622,Phosphatase,Son & Osmani 2009
AN0505,false,AN0505,AN0505,brown,0.09278771,-0.1399253,Target,NA
AN0506,false,AN0506,AN0506,black,0.027243032,-0.100967914,Target,NA
AN0507,false,AN0507,AN0507,brown,0.08821364,-0.2591114,Transcription factor,Extebeste et al. 2021
AN0508,false,AN0508,AN0508,NA,NA,NA,NA,NA
AN0509,false,AN0509,AN0509,NA,NA,NA,NA,NA
AN0510,false,AN0510,AN0510,NA,NA,NA,NA,NA
AN0511,false,AN0511,AN0511,NA,NA,NA,NA,NA
AN0512,false,AN0512,AN0512,NA,NA,NA,NA,NA
AN0517,false,AN0517,AN0517,NA,NA,NA,NA,NA
AN0518,false,AN0518,AN0518,cyan,0.1175262,-0.3548642,Target,NA
AN0519,false,AN0519,AN0519,NA,NA,NA,NA,NA
AN0520,false,AN0520,AN0520,NA,NA,NA,NA,NA
AN0521,false,AN0521,AN0521,NA,NA,NA,NA,NA
AN0523,false,AN0523,pkdA,NA,NA,NA,NA,NA
AN0524,false,AN0524,AN0524,NA,NA,NA,NA,NA
AN0525,false,AN0525,AN0525,NA,NA,NA,NA,NA
AN0526,false,AN0526,AN0526,NA,NA,NA,NA,NA
AN0527,false,AN0527,AN0527,NA,NA,NA,NA,NA
AN0528,false,AN0528,AN0528,NA,NA,NA,NA,NA
AN0529,false,AN0529,AN0529,NA,NA,NA,NA,NA
AN0530,false,AN0530,AN0530,NA,NA,NA,NA,NA
AN0531,false,AN0531,AN0531,NA,NA,NA,NA,NA
AN0532,false,AN0532,AN0532,royalblue,0.2776746,0.5173729,Target,NA
AN0533,false,AN0533,AN0533,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN0534,false,AN0534,AN0534,NA,NA,NA,NA,NA
AN0535,false,AN0535,AN0535,darkturquoise,0.2351758,0.1060429,Target,NA
AN0536,false,AN0536,AN0536,NA,NA,NA,NA,NA
AN0537,false,AN0537,AN0537,blue,0.304151193,0.277187994,Target,NA
AN0538,false,AN0538,AN0538,darkred,0.5179174,0.4698797,Target,NA
AN0539,false,AN0539,AN0539,darkmagenta,0.3978277,0.6859709,Target,NA
AN0540,false,AN0540,AN0540,NA,NA,NA,NA,NA
AN0541,false,AN0541,AN0541,NA,NA,NA,NA,NA
AN0542,false,AN0542,AN0542,NA,NA,NA,NA,NA
AN0543,false,AN0543,AN0543,NA,NA,NA,NA,NA
AN0546,false,AN0546,AN0546,NA,NA,NA,NA,NA
AN0549,false,AN0549,AN0549,NA,NA,NA,NA,NA
AN0550,false,AN0550,AN0550,NA,NA,NA,NA,NA
AN0551,false,AN0551,AN0551,darkgreen,0.03884723,0.1598404,Target,NA
AN0553,false,AN0553,AN0553,NA,NA,NA,NA,NA
AN0554,false,AN0554,aldA,black,0.210904728,-0.418197541,Target,NA
AN0556,false,AN0556,mreA,darkred,0.2074704,0.4755358,Phosphatase,Metallo-dependent phosphatase SUPERFAMILY SSF56300
AN0557,false,AN0557,AN0557,greenyellow,0.01684665,0.2008315,Target,NA
AN0558,false,AN0558,gelB,darkred,0.3504876,0.7392762,Target,NA
AN0559,false,AN0559,AN0559,yellowgreen,0.4632228,-0.4400426,Target,NA
AN0560,false,AN0560,AN0560,brown,0.005812135,-0.320514,Target,NA
AN0561,false,AN0561,AN0561,steelblue,0.05517147,-0.2330544,Target,NA
AN0562,false,AN0562,AN0562,darkorange,0.2229975,-0.3736138,Target,NA
AN0564,false,AN0564,AN0564,brown,0.02384325,-0.09013515,Target,NA
AN0565,false,AN0565,pyrABCN,purple,0.2014182,0.02582944,Target,NA
AN0566,false,AN0566,trp2,saddlebrown,0.1524023,0.2057554,Target,NA
AN0567,false,AN0567,AN0567,black,0.01762975,-0.043169509,Target,NA
AN0568,false,AN0568,AN0568,brown,0.08245625,-0.2138684,Transcription factor,Extebeste et al. 2021
AN0569,false,AN0569,AN0569,blue,0.2852976,0.03576888,Transcription factor,Extebeste et al. 2021
AN0570,false,AN0570,AN0570,green,0.2359247,0.4292613,Target,NA
AN0571,false,AN0571,AN0571,turquoise,0.2519063,-0.1207086,Target,NA
AN0572,false,AN0572,AN0572,turquoise,0.1714283,-0.01338481,Target,NA
AN0573,false,AN0573,AN0573,turquoise,0.3345774,-0.2365344,Target,NA
AN0574,false,AN0574,AN0574,cyan,0.04036743,-0.2895809,Target,NA
AN0575,false,AN0575,AN0575,blue,0.52318707,0.367099464,Target,NA
AN0576,false,AN0576,vps15,brown,0.1378013,0.007942875,Kinase,De Souza et al. 2013 PLoS One
AN0577,false,AN0577,AN0577,brown,0.05496538,0.01879413,Target,NA
AN0578,false,AN0578,AN0578,darkmagenta,0.5683895,0.5219696,Transcription factor,Extebeste et al. 2021
AN0579,false,AN0579,idiA,steelblue,0.07143385,-0.2361098,Target,NA
AN0580,false,AN0580,AN0580,brown,0.3813822,0.2631928,Target,NA
AN0581,false,AN0581,AN0581,skyblue,0.4992083,0.3009154,Target,NA
AN0582,false,AN0582,AN0582,steelblue,0.01716326,-0.1780973,Target,NA
AN0583,false,AN0583,dbp10,purple,0.1499955,0.2774454,Target,NA
AN0584,false,AN0584,AN0584,NA,NA,NA,NA,NA
AN0585,false,AN0585,sclB,blue,0.605125825,0.570943062,Transcription factor,Extebeste et al. 2021
AN0586,false,AN0586,AN0586,NA,NA,NA,NA,NA
AN0587,false,AN0587,AN0587,NA,NA,NA,NA,NA
AN0588,false,AN0588,AN0588,NA,NA,NA,NA,NA
AN0589,false,AN0589,AN0589,purple,0.001359314,-0.09154742,Target,NA
AN0590,false,AN0590,AN0590,steelblue,0.09208518,-0.4242136,Target,NA
AN0591,false,AN0591,AN0591,red,0.2807494,-0.766436,Target,NA
AN0592,false,AN0592,AN0592,NA,NA,NA,NA,NA
AN0593,false,AN0593,AN0593,black,0.063674426,-0.38908888,Target,NA
AN0594,false,AN0594,AN0594,blue,0.32841852,0.242826027,Target,NA
AN0595,false,AN0595,cprA,darkgreen,0.1464203,0.4321356,Target,NA
AN0596,false,AN0596,ddbA,darkgrey,0.4626438,-0.3266571,Target,NA
AN0597,false,AN0597,AN0597,blue,0.441300586,0.414106522,Target,NA
AN0598,false,AN0598,AN0598,blue,0.418482975,0.260226132,Target,NA
AN0599,false,AN0599,AN0599,turquoise,0.58201,-0.5991365,Target,NA
AN0600,false,AN0600,AN0600,turquoise,0.4103492,-0.2718234,Target,NA
AN0601,false,AN0601,AN0601,darkturquoise,0.1652834,0.2495446,Target,NA
AN0602,false,AN0602,AN0602,black,0.274425912,-0.371432314,Target,NA
AN0604,false,AN0604,AN0604,darkgrey,0.5293044,-0.4243554,Target,NA
AN0605,false,AN0605,AN0605,black,0.013546441,-0.174431237,Target,NA
AN0606,false,AN0606,CYP5076A1,NA,NA,NA,NA,NA
AN0607,false,AN0607,sidC,steelblue,0.05499979,-0.1743099,Target,NA
AN0608,false,AN0608,AN0608,cyan,0.2976182,-0.6559511,Target,NA
AN0609,false,AN0609,sidI,darkolivegreen,0.03742887,-0.2448071,Target,NA
AN0610,false,AN0610,AN0610,NA,NA,NA,NA,NA
AN0611,false,AN0611,AN0611,NA,NA,NA,NA,NA
AN0612,false,AN0612,AN0612,NA,NA,NA,NA,NA
AN0613,false,AN0613,AN0613,NA,NA,NA,NA,NA
AN0614,false,AN0614,AN0614,NA,NA,NA,NA,NA
AN0615,false,AN0615,AN0615,NA,NA,NA,NA,NA
AN0617,false,AN0617,AN0617,black,0.151561201,0.10023016,Target,NA
AN0618,false,AN0618,AN0618,NA,NA,NA,NA,NA
AN0619,false,AN0619,AN0619,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN0620,false,AN0620,AN0620,darkred,0.4530461,0.7925998,Target,NA
AN0621,false,AN0621,AN0621,NA,NA,NA,NA,NA
AN0622,false,AN0622,AN0622,NA,NA,NA,NA,NA
AN0623,false,AN0623,AN0623,blue,0.419163773,0.449685554,Target,NA
AN0624,false,AN0624,AN0624,blue,0.2345273,0.06521454,Target,NA
AN0625,false,AN0625,AN0625,blue,0.40979959,0.249438392,Target,NA
AN0626,false,AN0626,ngn22,steelblue,0.09556021,-0.1056215,Target,NA
AN0627,false,AN0627,AN0627,blue,0.411986982,0.373083472,Target,NA
AN0628,false,AN0628,AN0628,darkgreen,0.0200113,0.3556572,Target,NA
AN0629,false,AN0629,AN0629,darkmagenta,0.2038997,0.1665123,Target,NA
AN0630,false,AN0630,AN0630,darkolivegreen,0.2879393,-0.1511286,Target,NA
AN0631,false,AN0631,AN0631,blue,0.1156625,0.09982392,Target,NA
AN0632,false,AN0632,AN0632,darkred,0.3440909,0.3392295,Target,NA
AN0633,false,AN0633,AN0633,black,0.164346486,-0.563144121,Target,NA
AN0634,false,AN0634,AN0634,blue,0.2403508,0.1015403,Target,NA
AN0635,false,AN0635,AN0635,NA,NA,NA,NA,NA
AN0636,false,AN0636,AN0636,blue,0.351337081,0.234829531,Target,NA
AN0637,false,AN0637,AN0637,blue,0.1748374,0.005090644,Target,NA
AN0638,false,AN0638,AN0638,NA,NA,NA,NA,NA
AN0639,false,AN0639,AN0639,NA,NA,NA,NA,NA
AN0640,false,AN0640,basA,darkgreen,0.1899234,0.4856593,Target,NA
AN0641,false,AN0641,tcpA,green,0.1668426,-0.26649,Target,NA
AN0643,false,AN0643,AN0643,turquoise,0.1404006,-0.02712588,Target,NA
AN0644,false,AN0644,AN0644,turquoise,0.248072,-0.2417073,Transcription factor,Extebeste et al. 2021
AN0646,false,AN0646,AN0646,brown,0.02430253,-0.2130009,Target,NA
AN0647,false,AN0647,AN0647,purple,0.125475,0.2088823,Target,NA
AN0648,false,AN0648,trpC,black,0.133910768,-0.216707286,Target,NA
AN0649,false,AN0649,AN0649,NA,NA,NA,NA,NA
AN0650,false,AN0650,AN0650,black,0.273934926,0.058223948,Target,NA
AN0651,false,AN0651,fadA,blue,0.383388082,0.407576803,Target,NA
AN0652,false,AN0652,AN0652,NA,NA,NA,NA,NA
AN0653,false,AN0653,AN0653,blue,0.53998824,0.511549241,Target,NA
AN0654,false,AN0654,ggpS,turquoise,0.1933657,-0.1351868,Target,NA
AN0655,false,AN0655,sepM,royalblue,0.4038401,0.6412127,Target,NA
AN0656,false,AN0656,AN0656,greenyellow,0.3993889,0.3675649,Target,NA
AN0657,false,AN0657,AN0657,darkorange,0.01609591,-0.2103022,Target,NA
AN0658,false,AN0658,AN0658,brown,0.02183389,-0.2523473,Transcription factor,Extebeste et al. 2021
AN0659,false,AN0659,AN0659,purple,0.02421332,-0.000293962,Target,NA
AN0660,false,AN0660,furA,blue,0.1884968,0.0585201,Target,NA
AN0661,false,AN0661,AN0661,greenyellow,0.01346815,0.2355966,Target,NA
AN0662,false,AN0662,AN0662,darkgreen,0.3171775,0.002465283,Target,NA
AN0663,false,AN0663,AN0663,NA,NA,NA,NA,NA
AN0664,false,AN0664,plcA,darkturquoise,0.006056834,0.326917,Target,NA
AN0665,false,AN0665,aneA,steelblue,0.1365735,-0.1910934,Target,NA
AN0666,false,AN0666,AN0666,NA,NA,NA,NA,NA
AN0667,false,AN0667,manA,steelblue,0.1334685,-0.4026931,Target,NA
AN0668,false,AN0668,AN0668,darkred,0.4717019,0.5321796,Target,NA
AN0669,false,AN0669,AN0669,steelblue,0.1379482,-0.2162964,Target,NA
AN0670,false,AN0670,riboB,turquoise,0.7610437,-0.2575073,Target,NA
AN0671,false,AN0671,AN0671,darkorange,0.4273784,-0.009555816,Transcription factor,Extebeste et al. 2021
AN0672,false,AN0672,AN0672,cyan,0.4358281,-0.6345725,Target,NA
AN0673,false,AN0673,AN0673,cyan,0.4579841,-0.7326552,Target,NA
AN0674,false,AN0674,AN0674,blue,0.0915864,-0.01793687,Target,NA
AN0675,false,AN0675,AN0675,cyan,0.3133258,-0.6985019,Target,NA
AN0676,false,AN0676,mipA,green,0.02638385,-0.05009299,Target,NA
AN0677,false,AN0677,AN0677,turquoise,0.3757511,-0.2236374,Target,NA
AN0678,false,AN0678,AN0678,brown,0.08719268,-0.07614715,Target,NA
AN0680,false,AN0680,AN0680,blue,0.2735295,0.2618354,Transcription factor,Extebeste et al. 2021
AN0681,false,AN0681,AN0681,red,0.2986265,-0.3807281,Target,NA
AN0682,false,AN0682,AN0682,darkgreen,0.1903121,0.4575737,Target,NA
AN0683,false,AN0683,AN0683,darkred,0.5180524,0.7186008,Target,NA
AN0684,false,AN0684,AN0684,blue,0.2806825,0.1440229,Target,NA
AN0685,false,AN0685,AN0685,green,0.3453603,-0.2576718,Target,NA
AN0686,false,AN0686,AN0686,turquoise,0.405298,-0.2178543,Target,NA
AN0687,false,AN0687,spdA,darkolivegreen,0.3711556,-0.4115898,Target,NA
AN0688,false,AN0688,AN0688,steelblue,0.2909657,-0.2924781,Target,NA
AN0689,false,AN0689,facB,turquoise,0.01394671,0.3028406,Transcription factor,Extebeste et al. 2021
AN0690,false,AN0690,AN0690,brown,0.09472216,-0.1582243,Target,NA
AN0691,false,AN0691,AN0691,NA,NA,NA,NA,NA
AN0692,false,AN0692,AN0692,steelblue,0.01563038,-0.1245545,Target,NA
AN0693,false,AN0693,AN0693,turquoise,0.2491229,-0.08972323,Target,NA
AN0694,false,AN0694,AN0694,turquoise,0.4633964,-0.3427313,Target,NA
AN0695,false,AN0695,AN0695,purple,0.046826,0.1433677,Target,NA
AN0696,false,AN0696,mad1,blue,0.561974409,0.308385734,Target,NA
AN0697,false,AN0697,AN0697,turquoise,0.2514932,0.07624095,Target,NA
AN0698,false,AN0698,AN0698,darkmagenta,0.01789896,0.1440957,Target,NA
AN0699,false,AN0699,cak1,cyan,0.648683,-0.839435,Kinase,De Souza et al. 2013 PLoS One
AN0700,false,AN0700,AN0700,brown,0.1709564,-0.003937099,Target,NA
AN0701,false,AN0701,AN0701,black,0.333721191,-0.498630595,Target,NA
AN0703,false,AN0703,AN0703,darkturquoise,0.02889722,0.2438262,Target,NA
AN0704,false,AN0704,AN0704,blue,0.623964001,0.578047276,Target,NA
AN0705,false,AN0705,AN0705,skyblue,0.02029183,-0.06324666,Target,NA
AN0706,false,AN0706,usoA,white,0.3782985,0.5271268,Target,NA
AN0707,false,AN0707,AN0707,purple,0.1452381,0.4824188,Target,NA
AN0708,false,AN0708,aromA,darkred,0.3808068,0.583363,Target,NA
AN0709,false,AN0709,silG,turquoise,0.3945601,-0.2394779,Transcription factor,Extebeste et al. 2021
AN0710,false,AN0710,AN0710,NA,NA,NA,NA,NA
AN0712,false,AN0712,bglB,NA,NA,NA,NA,NA
AN0713,false,AN0713,AN0713,black,0.192626409,-0.025942773,Target,NA
AN0714,false,AN0714,AN0714,turquoise,0.1805623,0.2755962,Transcription factor,Extebeste et al. 2021
AN0715,false,AN0715,AN0715,white,0.550258,0.7404804,Target,NA
AN0716,false,AN0716,AN0716,red,0.4637354,-0.5634967,Target,NA
AN0717,false,AN0717,AN0717,black,0.00992366,-0.272028674,Target,NA
AN0718,false,AN0718,AN0718,black,0.240146402,-0.200993387,Transcription factor,Extebeste et al. 2021
AN0719,false,AN0719,sptC,brown,0.3089285,-0.06013532,Target,NA
AN0720,false,AN0720,dph5,steelblue,0.06433778,-0.2966774,Target,NA
AN0721,false,AN0721,flbE,blue,0.382122973,0.289992738,Target,NA
AN0722,false,AN0722,aps2,blue,0.437255114,0.302686026,Target,NA
AN0723,false,AN0723,AN0723,darkorange,0.1025868,-0.293912,Target,NA
AN0725,false,AN0725,AN0725,greenyellow,0.063426,-0.03793402,Target,NA
AN0726,false,AN0726,sunB,blue,0.529964248,0.364167651,Target,NA
AN0727,false,AN0727,AN0727,darkred,0.3851817,0.3092363,Target,NA
AN0728,false,AN0728,AN0728,purple,0.2929981,-0.2069977,Target,NA
AN0732,false,AN0732,amr1,darkturquoise,0.2177879,0.06946754,Target,NA
AN0733,false,AN0733,hhtA,royalblue,0.254973,0.5578413,Target,NA
AN0734,false,AN0734,H4.1,royalblue,0.3176381,0.6458207,Target,NA
AN0735,false,AN0735,AN0735,NA,NA,NA,NA,NA
AN0736,false,AN0736,AN0736,NA,NA,NA,NA,NA
AN0737,false,AN0737,AN0737,NA,NA,NA,NA,NA
AN0738,false,AN0738,AN0738,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN0739,false,AN0739,AN0739,blue,0.485494913,0.364516202,Target,NA
AN0740,false,AN0740,AN0740,turquoise,0.1743807,-0.04186123,Target,NA
AN0742,false,AN0742,AN0742,turquoise,0.2992575,-0.1696948,Transcription factor,Extebeste et al. 2021
AN0743,false,AN0743,ngn7,cyan,0.3699907,-0.5077152,Target,NA
AN0744,false,AN0744,AN0744,green,0.2424106,0.3810173,Target,NA
AN0745,false,AN0745,AN0745,purple,0.1852642,0.1352929,Target,NA
AN0746,false,AN0746,AN0746,cyan,0.2643418,-0.438955,Target,NA
AN0747,false,AN0747,AN0747,turquoise,0.6447208,-0.4468308,Target,NA
AN0748,false,AN0748,AN0748,NA,NA,NA,NA,NA
AN0749,false,AN0749,AN0749,NA,NA,NA,NA,NA
AN0750,false,AN0750,AN0750,NA,NA,NA,NA,NA
AN0751,false,AN0751,AN0751,black,0.210867276,0.069826956,Target,NA
AN0752,false,AN0752,rbpE,turquoise,0.2517467,-0.3909207,Target,NA
AN0753,false,AN0753,AN0753,steelblue,0.2475452,-0.4860147,Target,NA
AN0754,false,AN0754,AN0754,turquoise,0.160383,0.1111494,Target,NA
AN0755,false,AN0755,AN0755,darkred,0.7265488,0.9660278,Target,NA
AN0756,false,AN0756,lacA,NA,NA,NA,NA,NA
AN0757,false,AN0757,AN0757,purple,0.1890273,0.1711169,Target,NA
AN0758,false,AN0758,AN0758,NA,NA,NA,NA,NA
AN0759,false,AN0759,AN0759,NA,NA,NA,NA,NA
AN0760,false,AN0760,AN0760,NA,NA,NA,NA,NA
AN0761,false,AN0761,AN0761,NA,NA,NA,NA,NA
AN0762,false,AN0762,AN0762,brown,0.005012298,-0.212296,Target,NA
AN0763,false,AN0763,vps3,brown,0.07567591,-0.09148512,Target,NA
AN0764,false,AN0764,AN0764,black,0.230475692,-0.517602145,Target,NA
AN0765,false,AN0765,AN0765,NA,NA,NA,NA,NA
AN0766,false,AN0766,pacX,cyan,0.310089,-0.2783787,Transcription factor,Extebeste et al. 2021
AN0767,false,AN0767,AN0767,steelblue,0.2167495,-0.09685309,Target,NA
AN0768,false,AN0768,AN0768,darkturquoise,0.1077645,0.1758484,Target,NA
AN0770,false,AN0770,AN0770,darkorange,0.234093,-0.3562526,Target,NA
AN0771,false,AN0771,AN0771,greenyellow,0.4375216,0.6046207,Target,NA
AN0773,false,AN0773,AN0773,darkgreen,0.02770724,0.3756073,Target,NA
AN0774,false,AN0774,AN0774,brown,0.1824936,0.03789072,Target,NA
AN0775,false,AN0775,AN0775,red,0.6466734,-0.6622526,Target,NA
AN0776,false,AN0776,AN0776,green,0.09322238,0.168186,Target,NA
AN0777,false,AN0777,AN0777,turquoise,0.2243246,-0.04450905,Target,NA
AN0778,false,AN0778,AN0778,green,0.2313103,-0.03740379,Target,NA
